agency,city,state,ntd_id,organization_type,reporter_type,report_year,uace_code,uza_name,primary_uza_population,agency_voms,modecd,mode_name,typeofservicecd,mode_voms,form_type,guideway,guideway_questionable,stations,stations_questionable,administrative_buildings,administrative_buildings_1,maintenance_buildings,maintenance_buildings_1,passenger_vehicles,passenger_vehicles_1,other_vehicles,other_vehicles_questionable,fare_collection_equipment,fare_collection_equipment_1,communication_information,communication_information_1,other,other_questionable,reduced_reporter,reduced_reporter_questionable,total,total_questionable
"Senior Citizens of Sweet Home, Inc.",Sweet Home,OR,348,Private-Non-Profit Corporation,Rural Reporter,2024,,,,11.0,MB,Bus,DO,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Senior Citizens of Sweet Home, Inc.",Sweet Home,OR,348,Private-Non-Profit Corporation,Rural Reporter,2024,,,,11.0,CB,Commuter Bus,DO,7.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,419920,,419920,
"Senior Citizens of Sweet Home, Inc.",Sweet Home,OR,348,Private-Non-Profit Corporation,Rural Reporter,2024,,,,11.0,DR,Demand Response,DO,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,108798,,108798,
"Catholic Community Service, Sitka, dba: Catholic Community Service",Juneau,AK,354,Private-Non-Profit Corporation,Rural Reporter,2024,,,,3.0,DR,Demand Response,DO,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ketchikan Gateway Borough, dba: The Bus",Ketchikan,AK,358,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,11.0,DR,Demand Response,PT,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,44552,,44552,
"Ketchikan Gateway Borough, dba: The Bus",Ketchikan,AK,358,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,11.0,MB,Bus,DO,6.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,140263,,140263,
"City of Pendleton, dba: Let'Er Bus",Pendleton,OR,359,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,6.0,MB,Bus,PT,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,1344952,,1344952,
"City of Pendleton, dba: Let'Er Bus",Pendleton,OR,359,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,6.0,DR,Demand Response,PT,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,80392,,80392,
"City of Woodburn, dba: Woodburn Transit System",Woodburn,OR,360,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,6.0,DR,Demand Response,DO,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,352339,,352339,
"City of Woodburn, dba: Woodburn Transit System",Woodburn,OR,360,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,6.0,MB,Bus,DO,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Clackamas County, dba: Mt Hood Express and #ClackCo Shuttles",Oregon City,OR,363,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,22.0,MB,Bus,PT,5.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,149270,,149270,
"Clackamas County, dba: Mt Hood Express and #ClackCo Shuttles",Oregon City,OR,363,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,22.0,DR,Demand Response,DO,15.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,360831,,360831,
"Clackamas County, dba: Mt Hood Express and #ClackCo Shuttles",Oregon City,OR,363,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,22.0,CB,Commuter Bus,PT,2.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,49493,,49493,
Lewis County Transit,Centralia,WA,364,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,20.0,MB,Bus,DO,11.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,7842782,,7842782,
Lewis County Transit,Centralia,WA,364,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,20.0,DR,Demand Response,DO,9.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,86270,,86270,
"Lower Columbia Community Action Council, dba: Lower Columbia CAP",Longview,WA,368,Private-Non-Profit Corporation,Rural Reporter,2024,,,,6.0,DR,Demand Response,DO,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Lower Columbia Community Action Council, dba: Lower Columbia CAP",Longview,WA,368,Private-Non-Profit Corporation,Rural Reporter,2024,,,,6.0,CB,Commuter Bus,DO,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Wahkiakum County, dba: Wahkiakum on the Move",Cathlamet,WA,371,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,MB,Bus,DO,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,440000,,440000,
"Wahkiakum County, dba: Wahkiakum on the Move",Cathlamet,WA,371,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,DR,Demand Response,DO,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Treasure Valley Transit,Nampa,ID,373,Private-Non-Profit Corporation,Reduced Reporter,2024,60976.0,"Nampa, ID",177561.0,26.0,MB,Bus,DO,11.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,1489009,,1489009,
Treasure Valley Transit,Nampa,ID,373,Private-Non-Profit Corporation,Reduced Reporter,2024,60976.0,"Nampa, ID",177561.0,26.0,DR,Demand Response,DO,15.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,1114941,,1114941,
"Harney County, dba: Harney Hub Transit",Burns,OR,374,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,11.0,DR,Demand Response,PT,10.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,133441,,133441,
"Harney County, dba: Harney Hub Transit",Burns,OR,374,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,11.0,MB,Bus,PT,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Columbia County, dba: Columbia County Rider Transportation",Saint Helens,OR,375,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,MB,Bus,DO,,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Columbia County, dba: Columbia County Rider Transportation",Saint Helens,OR,375,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,CB,Commuter Bus,DO,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,273847,,273847,
"Columbia County, dba: Columbia County Rider Transportation",Saint Helens,OR,375,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,DR,Demand Response,DO,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,394623,,394623,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,68.0,DR,Demand Response,TX,27.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,68.0,MB,Bus,DO,8.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,68.0,DR,Demand Response,DO,33.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,68.0,MB,Bus,DO,8.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,68.0,DR,Demand Response,TX,27.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ride Connection, Inc.",Portland,OR,376,Private-Non-Profit Corporation,Full Reporter,2024,71317.0,"Portland, OR--WA",2104238.0,68.0,DR,Demand Response,DO,33.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,132746,,0,,0,,132746,
"City of Lebanon, dba: Lebanon Interneighborhood Express",Lebanon,OR,377,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,9.0,MB,Bus,DO,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"City of Lebanon, dba: Lebanon Interneighborhood Express",Lebanon,OR,377,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,9.0,CB,Commuter Bus,DO,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"City of Lebanon, dba: Lebanon Interneighborhood Express",Lebanon,OR,377,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,9.0,DR,Demand Response,DO,7.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,13473,,13473,
"Central Area Rural Transit System, Inc., dba: Central Area Rural Transit System",Soldotna,AK,378,Private-Non-Profit Corporation,Rural Reporter,2024,,,,22.0,DR,Demand Response,TX,14.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Central Area Rural Transit System, Inc., dba: Central Area Rural Transit System",Soldotna,AK,378,Private-Non-Profit Corporation,Rural Reporter,2024,,,,22.0,DR,Demand Response,DO,8.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,94404,,94404,
Inter-Island Ferry Authority,Craig,AK,382,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,1.0,FB,Ferryboat,DO,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Columbia County Public Transportation,Dayton,WA,383,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,13.0,DR,Demand Response,DO,10.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,36233,,36233,
Columbia County Public Transportation,Dayton,WA,383,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,13.0,VP,Vanpool,DO,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,108584,,108584,
Special Mobility Services,Portland,OR,386,Private-Non-Profit Corporation,Rural Reporter,2024,,,,6.0,DR,Demand Response,DO,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,155936,,155936,
Special Mobility Services,Portland,OR,386,Private-Non-Profit Corporation,Rural Reporter,2024,,,,6.0,MB,Bus,DO,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,155936,,155936,
"City of Bethel, dba: Bethel Transit System",Bethel,AK,387,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,1.0,MB,Bus,DO,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
City of Sandy,Sandy,OR,389,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,CB,Commuter Bus,PT,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,276335,,276335,
City of Sandy,Sandy,OR,389,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,DR,Demand Response,PT,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,247302,,247302,
City of Sandy,Sandy,OR,389,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,7.0,MB,Bus,PT,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,94702,,94702,
"City and Borough of Juneau, dba: Capital Transit",Juneau,AK,391,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,20.0,MB,Bus,DO,15.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,648354,,648354,
"City and Borough of Juneau, dba: Capital Transit",Juneau,AK,391,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,20.0,DR,Demand Response,PT,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,261046,,261046,
Mid-Columbia Economic Development District,The Dalles,OR,396,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,8.0,DR,Demand Response,DO,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Mid-Columbia Economic Development District,The Dalles,OR,396,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,8.0,MB,Bus,DO,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Coastal Community Action Program,Aberdeen,WA,398,Private-Non-Profit Corporation,Rural Reporter,2024,,,,8.0,DR,Demand Response,DO,8.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Sunshine Transit,Talkeetna,AK,399,Private-Non-Profit Corporation,Rural Reporter,2024,,,,11.0,DR,Demand Response,DO,11.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,164299,,164299,
"Gwichyaa Zhee Tribal Transit Service, dba: Native Village of Fort Yukon",Fort Yukon,AK,400,Tribe,Reduced Reporter,2024,2.0,Alaska Non-UZA,359299.0,1.0,MB,Bus,DO,1.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Lower Elwha Klallam Tribe,Port Angeles,WA,401,Tribe,Reduced Reporter,2024,53.0,Washington Non-UZA,1895776.0,1.0,MB,Bus,DO,1.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Lemhi Ride,Salmon,ID,403,Private-Non-Profit Corporation,Rural Reporter,2024,,,,4.0,DR,Demand Response,DO,4.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,61692,,61692,
Shoshone County,Wallace,ID,404,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,2.0,DR,Demand Response,PT,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Shoshone County,Wallace,ID,404,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,2.0,MB,Bus,PT,1.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Okanogan County Transit Authority, dba: TranGO",Okanogan,WA,405,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,16.0,VP,Vanpool,DO,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Okanogan County Transit Authority, dba: TranGO",Okanogan,WA,405,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,16.0,MB,Bus,DO,11.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,12488,,12488,
Muckleshoot Indian Tribe,Auburn,WA,407,Tribe,Reduced Reporter,2024,80389.0,"Seattle--Tacoma, WA",3544011.0,7.0,MB,Bus,DO,4.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
Muckleshoot Indian Tribe,Auburn,WA,407,Tribe,Reduced Reporter,2024,80389.0,"Seattle--Tacoma, WA",3544011.0,7.0,DR,Demand Response,DO,3.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Morrow County, dba: Morrow County Loop",Heppner,OR,409,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,6.0,MB,Bus,DO,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,455446,,455446,
"Morrow County, dba: Morrow County Loop",Heppner,OR,409,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,2024,,,,6.0,DR,Demand Response,DO,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ninilchik Village, dba: BUMPS (Basic Unified Multi Path Services)",Ninilchik,AK,414,Tribe,Reduced Reporter,2024,2.0,Alaska Non-UZA,359299.0,3.0,MB,Bus,DO,3.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ada County Highway District, dba: ACHD Commuteride",Anchorage,ID,415,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2024,8785.0,"Boise City, ID",433180.0,88.0,VP,Vanpool,DO,88.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Ada County Highway District, dba: ACHD Commuteride",Anchorage,ID,415,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2024,8785.0,"Boise City, ID",433180.0,88.0,VP,Vanpool,DO,88.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Boise State University, dba: Bronco Shuttles",Boise,ID,416,University,Reduced Reporter,2024,8785.0,"Boise City, ID",433180.0,10.0,MB,Bus,DO,10.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,19382,,19382,
Kenaitze Indian Tribe,Kenai,AK,419,Tribe,Reduced Reporter,2024,2.0,Alaska Non-UZA,359299.0,7.0,DR,Demand Response,DO,7.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,2140612,,2140612,
Native Village of Unalakleet,Unalakleet,AK,420,Tribe,Reduced Reporter,2024,2.0,Alaska Non-UZA,359299.0,1.0,DR,Demand Response,DO,1.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,487690,,487690,
Umpqua Public Transportation District,Roseburg,OR,459,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,17.0,MB,Bus,PT,5.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,320681,,320681,
Umpqua Public Transportation District,Roseburg,OR,459,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,17.0,DR,Demand Response,PT,10.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,943022,,943022,
Umpqua Public Transportation District,Roseburg,OR,459,Independent Public Agency or Authority of Transit Service,Rural Reporter,2024,,,,17.0,CB,Commuter Bus,PT,2.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,494872,,494872,
Craig Tribal Association,Craig,AK,460,Tribe,Reduced Reporter,2024,2.0,Alaska Non-UZA,359299.0,1.0,MB,Bus,DO,1.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,55621,,55621,
Petersburg Indian Association,Petersburg,AK,463,Tribe,Reduced Reporter,2024,2.0,Alaska Non-UZA,359299.0,1.0,DR,Demand Response,DO,1.0,Reduced Reporting,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Lane Council of Governments, dba: Link Lane",Eugene,OR,464,"MPO, COG or Other Planning Agency",Rural Reporter,2024,,,,6.0,DR,Demand Response,PT,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Lane Council of Governments, dba: Link Lane",Eugene,OR,464,"MPO, COG or Other Planning Agency",Rural Reporter,2024,,,,6.0,MB,Bus,PT,3.0,Reduced Reporting (RR-20) - General Public Transit,0,,0,,0,,0,,0,,0,,0,,0,,0,,199043,,199043,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,72505.0,"Providence, RI--MA",1285806.0,294.0,VP,Vanpool,PT,28.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,72505.0,"Providence, RI--MA",1285806.0,294.0,VP,Vanpool,PT,28.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,72505.0,"Providence, RI--MA",1285806.0,294.0,MB,Bus,DO,176.0,Uses of Capital (F-20) - Rehabilitation / Reconstruction / Replacement / Improvement for Existing Service,9314465,,3753822,,825387,,1960441,,29332898,,587520,,0,,1771789,,0,,0,,47546322,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,72505.0,"Providence, RI--MA",1285806.0,294.0,DR,Demand Response,TX,14.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,10001,Independent Public Agency or Authority of Transit Service,Full Reporter,2024,72505.0,"Providence, RI--MA",1285806.0,294.0,DR,Demand Response,DO,76.0,Uses of Capital (F-20) - Expansion of Service,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
